,frame,x_0,y_0,x_1,y_1,serving_label,name_1_label,name_2_label,score_1_label,score_2_label,name_1_label_polished,name_2_label_polished
26565,33579,193.35,907.72,510.53,997.36,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26566,33580,193.35,907.72,510.53,997.36,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26567,33581,193.35,907.72,510.53,997.36,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26568,33582,193.35,907.72,510.53,997.36,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26569,33583,193.35,907.72,510.53,997.36,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26570,33584,193.35,907.72,510.53,997.36,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26571,33585,193.35,907.72,510.53,997.35,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26572,33586,193.35,907.72,510.53,997.35,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26573,33587,193.35,907.71,510.52,997.35,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26574,33588,193.35,907.71,510.52,997.35,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26575,33589,193.35,907.71,510.52,997.35,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26576,33590,193.35,907.71,510.52,997.35,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26577,33591,193.35,907.71,510.52,997.35,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26578,33592,193.35,907.71,510.52,997.34,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26579,33593,193.35,907.71,510.52,997.34,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26580,33594,193.35,907.71,510.52,997.34,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26581,33595,193.35,907.71,510.52,997.34,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26582,33596,193.35,907.71,510.52,997.34,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26583,33597,193.35,907.71,510.52,997.34,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26584,33598,193.35,907.71,510.52,997.34,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26585,33599,193.35,907.71,510.51,997.33,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26586,33600,193.35,907.71,510.51,997.33,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26587,33601,193.35,907.71,510.51,997.33,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26588,33602,193.35,907.71,510.51,997.33,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26589,33603,193.35,907.71,510.51,997.33,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26590,33604,193.35,907.7,510.51,997.33,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26591,33605,193.35,907.7,510.51,997.33,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26592,33606,193.35,907.7,510.51,997.32,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26593,33607,193.35,907.7,510.51,997.32,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26594,33608,193.35,907.7,510.51,997.32,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26595,33609,193.35,907.7,510.51,997.32,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26596,33610,193.35,907.7,510.51,997.32,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26597,33611,193.35,907.7,510.5,997.32,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26598,33612,193.35,907.7,510.5,997.32,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26599,33613,193.35,907.7,510.5,997.32,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26600,33614,193.35,907.7,510.5,997.31,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26601,33615,193.35,907.7,510.5,997.31,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26602,33616,193.35,907.7,510.5,997.31,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26603,33617,193.35,907.7,510.5,997.31,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26604,33618,193.35,907.7,510.5,997.31,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26605,33619,193.35,907.7,510.5,997.31,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26606,33620,193.35,907.7,510.5,997.31,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26607,33621,193.35,907.7,510.5,997.3,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26608,33622,193.35,907.69,510.5,997.3,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26609,33623,193.35,907.69,510.49,997.3,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26610,33624,193.35,907.69,510.49,997.3,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26611,33625,193.35,907.69,510.49,997.3,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26612,33626,193.35,907.69,510.49,997.3,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26613,33627,193.35,907.69,510.49,997.3,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26614,33628,193.35,907.69,510.49,997.29,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26615,33629,193.35,907.69,510.49,997.29,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26616,33630,193.35,907.69,510.49,997.29,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26617,33631,193.35,907.69,510.49,997.29,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26618,33632,193.35,907.69,510.49,997.29,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26619,33633,193.35,907.69,510.49,997.29,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26620,33634,193.35,907.69,510.49,997.29,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26621,33635,193.35,907.69,510.48,997.29,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26622,33636,193.35,907.69,510.48,997.28,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26623,33637,193.35,907.69,510.48,997.28,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26624,33638,193.35,907.69,510.48,997.28,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26625,33639,193.35,907.69,510.48,997.28,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26626,33640,193.35,907.68,510.48,997.28,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26627,33641,193.35,907.68,510.48,997.28,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26628,33642,193.35,907.68,510.48,997.28,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26629,33643,193.35,907.68,510.48,997.27,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26630,33644,193.35,907.68,510.48,997.27,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26631,33645,193.35,907.68,510.48,997.27,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26632,33646,193.35,907.68,510.48,997.27,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26633,33647,193.35,907.68,510.47,997.27,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26634,33648,193.35,907.68,510.47,997.27,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26635,33649,193.34,907.68,510.47,997.27,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26636,33650,193.34,907.68,510.47,997.26,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26637,33651,193.34,907.68,510.47,997.26,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26638,33652,193.34,907.68,510.47,997.26,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26639,33653,193.34,907.68,510.47,997.26,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26640,33654,193.34,907.68,510.47,997.26,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26641,33655,193.34,907.68,510.47,997.26,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26642,33656,193.34,907.68,510.47,997.26,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26643,33657,193.34,907.67,510.47,997.26,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26644,33658,193.34,907.67,510.47,997.25,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26645,33659,193.34,907.67,510.46,997.25,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26646,33660,193.34,907.67,510.46,997.25,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26647,33661,193.34,907.67,510.46,997.25,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26648,33662,193.34,907.67,510.46,997.25,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26649,33663,193.34,907.67,510.46,997.25,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26650,33664,193.34,907.67,510.46,997.25,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26651,33665,193.34,907.67,510.46,997.24,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26652,33666,193.34,907.67,510.46,997.24,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26653,33667,193.34,907.67,510.46,997.24,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26654,33668,193.34,907.67,510.46,997.24,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26655,33669,193.34,907.67,510.46,997.24,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26656,33670,193.34,907.67,510.46,997.24,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26657,33671,193.34,907.67,510.45,997.24,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26658,33672,193.34,907.67,510.45,997.23,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26659,33673,193.34,907.67,510.45,997.23,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26660,33674,193.34,907.67,510.45,997.23,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26661,33675,193.34,907.66,510.45,997.23,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26662,33676,193.34,907.66,510.45,997.23,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26663,33677,193.34,907.66,510.45,997.23,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26664,33678,193.34,907.66,510.45,997.23,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26665,33679,193.34,907.66,510.45,997.23,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26666,33680,193.34,907.66,510.45,997.22,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26667,33681,193.34,907.66,510.45,997.22,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26668,33682,193.34,907.66,510.45,997.22,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26669,33683,193.34,907.66,510.44,997.22,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26670,33684,193.34,907.66,510.44,997.22,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26671,33685,193.34,907.66,510.44,997.22,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26672,33686,193.34,907.66,510.44,997.22,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26673,33687,193.34,907.66,510.44,997.21,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26674,33688,193.34,907.66,510.44,997.21,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26675,33689,193.34,907.66,510.44,997.21,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26676,33690,193.34,907.66,510.44,997.21,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26677,33691,193.34,907.66,510.44,997.21,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26678,33692,193.34,907.66,510.44,997.21,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26679,33693,193.34,907.65,510.44,997.21,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26680,33694,193.34,907.65,510.44,997.2,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26681,33695,193.34,907.65,510.43,997.2,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26682,33696,193.34,907.65,510.43,997.2,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26683,33697,193.34,907.65,510.43,997.2,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26684,33698,193.34,907.65,510.43,997.2,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26685,33699,193.34,907.65,510.43,997.2,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26686,33700,193.34,907.65,510.43,997.2,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26687,33701,193.34,907.65,510.43,997.19,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26688,33702,193.34,907.65,510.43,997.19,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26689,33703,193.34,907.65,510.43,997.19,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26690,33704,193.34,907.65,510.43,997.19,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26691,33705,193.34,907.65,510.43,997.19,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26692,33706,193.34,907.65,510.43,997.19,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26693,33707,193.34,907.65,510.42,997.19,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26694,33708,193.34,907.65,510.42,997.19,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26695,33709,193.34,907.65,510.42,997.18,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26696,33710,193.34,907.64,510.42,997.18,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26697,33711,193.34,907.64,510.42,997.18,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26698,33712,193.34,907.64,510.42,997.18,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26699,33713,193.34,907.64,510.42,997.18,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26700,33714,193.34,907.64,510.42,997.18,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26701,33715,193.34,907.64,510.42,997.18,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26702,33716,193.34,907.64,510.42,997.17,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26703,33717,193.34,907.64,510.42,997.17,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26704,33718,193.34,907.64,510.42,997.17,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26705,33719,193.33,907.64,510.41,997.17,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26706,33720,193.33,907.64,510.41,997.17,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26707,33721,193.33,907.64,510.41,997.17,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26708,33722,193.33,907.64,510.41,997.17,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26709,33723,193.33,907.64,510.41,997.16,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26710,33724,193.33,907.64,510.41,997.16,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26711,33725,193.33,907.64,510.41,997.16,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26712,33726,193.33,907.64,510.41,997.16,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26713,33727,193.33,907.64,510.41,997.16,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26714,33728,193.33,907.63,510.41,997.16,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26715,33729,193.33,907.63,510.41,997.16,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26716,33730,193.33,907.63,510.41,997.16,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26717,33731,193.33,907.63,510.4,997.15,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26718,33732,193.33,907.63,510.4,997.15,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26719,33733,193.33,907.63,510.4,997.15,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26720,33734,193.33,907.63,510.4,997.15,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26721,33735,193.33,907.63,510.4,997.15,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26722,33736,193.33,907.63,510.4,997.15,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26723,33737,193.33,907.63,510.4,997.15,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26724,33738,193.33,907.63,510.4,997.14,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26725,33739,193.33,907.63,510.4,997.14,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26726,33740,193.33,907.63,510.4,997.14,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26727,33741,193.33,907.63,510.4,997.14,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26728,33742,193.33,907.63,510.4,997.14,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26729,33743,193.33,907.63,510.39,997.14,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26730,33744,193.33,907.63,510.39,997.14,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26731,33745,193.33,907.63,510.39,997.13,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26732,33746,193.33,907.62,510.39,997.13,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26733,33747,193.33,907.62,510.39,997.13,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26734,33748,193.33,907.62,510.39,997.13,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26735,33749,193.33,907.62,510.39,997.13,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26736,33750,193.33,907.62,510.39,997.13,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26737,33751,193.33,907.62,510.39,997.13,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26738,33752,193.33,907.62,510.39,997.13,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26739,33753,193.33,907.62,510.39,997.12,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26740,33754,193.33,907.62,510.39,997.12,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26741,33755,193.33,907.62,510.38,997.12,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26742,33756,193.33,907.62,510.38,997.12,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26743,33757,193.33,907.62,510.38,997.12,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26744,33758,193.33,907.62,510.38,997.12,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26745,33759,193.33,907.62,510.38,997.12,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26746,33760,193.33,907.62,510.38,997.11,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26747,33761,193.33,907.62,510.38,997.11,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26748,33762,193.33,907.62,510.38,997.11,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26749,33763,193.33,907.61,510.38,997.11,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26750,33764,193.33,907.61,510.38,997.11,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26751,33765,193.33,907.61,510.38,997.11,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26752,33766,193.33,907.61,510.38,997.11,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26753,33767,193.33,907.61,510.37,997.1,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26754,33768,193.33,907.61,510.37,997.1,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26755,33769,193.33,907.61,510.37,997.1,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26756,33770,193.33,907.61,510.37,997.1,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26757,33771,193.33,907.61,510.37,997.1,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26758,33772,193.33,907.61,510.37,997.1,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26759,33773,193.33,907.61,510.37,997.1,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26760,33774,193.33,907.61,510.37,997.09,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26761,33775,193.33,907.61,510.37,997.09,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26762,33776,193.33,907.61,510.37,997.09,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26763,33777,193.33,907.61,510.37,997.09,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26764,33778,193.33,907.61,510.37,997.09,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26765,33779,193.33,907.61,510.36,997.09,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26766,33780,193.33,907.61,510.36,997.09,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26767,33781,193.33,907.6,510.36,997.09,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26768,33782,193.33,907.6,510.36,997.08,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26769,33783,193.33,907.6,510.36,997.08,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26770,33784,193.33,907.6,510.36,997.08,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26771,33785,193.33,907.6,510.36,997.08,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26772,33786,193.33,907.6,510.36,997.08,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26773,33787,193.33,907.6,510.36,997.08,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26774,33788,193.33,907.6,510.36,997.08,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26775,33789,193.33,907.6,510.36,997.07,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26776,33790,193.32,907.6,510.36,997.07,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26777,33791,193.32,907.6,510.35,997.07,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26778,33792,193.32,907.6,510.35,997.07,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26779,33793,193.32,907.6,510.35,997.07,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26780,33794,193.32,907.6,510.35,997.07,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26781,33795,193.32,907.6,510.35,997.07,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26782,33796,193.32,907.6,510.35,997.06,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26783,33797,193.32,907.6,510.35,997.06,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26784,33798,193.32,907.6,510.35,997.06,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26785,33799,193.32,907.59,510.35,997.06,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26786,33800,193.32,907.59,510.35,997.06,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26787,33801,193.32,907.59,510.35,997.06,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26788,33802,193.32,907.59,510.35,997.06,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26789,33803,193.32,907.59,510.34,997.06,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26790,33804,193.32,907.59,510.34,997.05,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26791,33805,193.32,907.59,510.34,997.05,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26792,33806,193.32,907.59,510.34,997.05,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26793,33807,193.32,907.59,510.34,997.05,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26794,33808,193.32,907.59,510.34,997.05,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26795,33809,193.32,907.59,510.34,997.05,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26796,33810,193.32,907.59,510.34,997.05,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26797,33811,193.32,907.59,510.34,997.04,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26798,33812,193.32,907.59,510.34,997.04,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26799,33813,193.32,907.59,510.34,997.04,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26800,33814,193.32,907.59,510.34,997.04,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26801,33815,193.32,907.59,510.33,997.04,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26802,33816,193.32,907.58,510.33,997.04,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26803,33817,193.32,907.58,510.33,997.04,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
26804,33818,193.32,907.58,510.33,997.03,name_2,Nadal,Thiem,4-30,5-15,R. Nadal,D. Thiem
