frame,x_0,y_0,x_1,y_1,serving,name_1,name_2,score_1,score_2
29761,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29762,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29763,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29764,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29765,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29766,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29767,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29768,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29769,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29770,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29771,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29772,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29773,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29774,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29775,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29776,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29777,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29778,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29779,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29780,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29781,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29782,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29783,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29784,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29785,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29786,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29787,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29788,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29789,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29790,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29791,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29792,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29793,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29794,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29795,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29796,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29797,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29798,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29799,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29800,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29801,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29802,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29803,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29804,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29805,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29806,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29807,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29808,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29809,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29810,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29811,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29812,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29813,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29814,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29815,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29816,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29817,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29818,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29819,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29820,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29821,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29822,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29823,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29824,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29825,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29826,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29827,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29828,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29829,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29830,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29831,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29832,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29833,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29834,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29835,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29836,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29837,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29838,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29839,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29840,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29841,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29842,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29843,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29844,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29845,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29846,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29847,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29848,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29849,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29850,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29851,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29852,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-30,3-1-0
29853,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29854,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29855,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29856,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29857,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29858,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29859,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29860,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29861,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29862,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29863,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29864,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29865,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29866,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29867,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29868,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29869,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29870,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29871,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29872,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29873,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29874,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29875,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29876,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29877,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29878,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29879,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29880,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29881,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29882,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29883,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29884,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29885,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29886,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29887,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29888,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29889,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29890,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29891,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29892,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29893,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29894,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29895,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29896,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29897,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29898,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
29899,192.94,905.39,524.03,995.23,name_1,Nadal,Monfils,6-4-40,3-1-0
30014,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30015,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30016,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30017,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30018,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30019,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30020,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30021,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30022,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30023,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30024,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30025,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30026,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30027,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30028,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30029,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30030,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30031,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30032,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30033,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30034,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30035,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30036,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30037,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30038,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30039,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30040,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30041,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30042,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30043,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30044,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30045,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30046,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30047,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30048,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30049,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30050,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30051,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30052,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30053,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30054,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30055,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30056,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30057,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30058,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30059,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30060,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30061,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30062,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30063,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30064,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30065,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30066,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30067,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30068,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30069,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30070,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30071,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30072,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30073,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30074,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30075,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30076,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30077,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30078,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30079,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30080,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30081,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30082,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30083,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30084,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30085,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30086,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30087,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30088,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30089,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30090,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30091,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30092,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30093,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30094,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30095,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30096,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30097,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30098,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30099,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30100,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30101,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30102,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30103,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30104,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30105,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30106,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30107,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30108,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30109,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30110,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30111,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30112,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30113,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30114,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30115,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30116,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30117,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30118,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30119,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30120,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30121,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30122,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30123,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30124,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30125,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30126,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30127,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30128,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30129,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30130,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30131,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30132,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30133,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30134,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30135,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30136,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30137,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30138,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30139,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30140,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30141,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30142,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30143,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30144,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30145,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30146,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30147,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30148,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30149,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30150,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30151,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30152,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
30153,193.59,905.68,641.9,996.0,name_2,N. JARRY,F. FOGNINI,15-6-1-4,0-1-6-5
